institution_id,class_id,item_id,item_type,chapter,page,dcl_pre_exercise_code,dcl_sample_code,dcl_solution,dcl_sct,dcl_hint,lrn_activity_reference,lrn_question_reference,lrn_question_position,lrn_type,lrn_template_name,chapter_number,section_number,review_flag
292cff87-3c74-4e94-8622-233afb0427dd,074123e7-cd90-4500-86fe-286aaa733bf5,b5_Comparing_02,learnosity,Chapter 9 - Models with a Quantitative Explanatory Variable,9.4 Comparing Regression Models to Group Models,NA,NA,NA,NA,NA,NA,915d2a7b-f4d4-4944-bbda-1de1d78494ed,1,plaintext,Essay with plain text,9,4,FALSE
292cff87-3c74-4e94-8622-233afb0427dd,074123e7-cd90-4500-86fe-286aaa733bf5,b5_Error_01,learnosity,Chapter 9 - Models with a Quantitative Explanatory Variable,9.5 Error from the Height Model,NA,NA,NA,NA,NA,NA,88885641-c3c9-47c9-bb68-e5a6935f7fe6,1,association,Match list,9,5,FALSE
292cff87-3c74-4e94-8622-233afb0427dd,074123e7-cd90-4500-86fe-286aaa733bf5,b5_Error_02,learnosity,Chapter 9 - Models with a Quantitative Explanatory Variable,9.5 Error from the Height Model,NA,NA,NA,NA,NA,NA,4e6365a3-d1c5-42c9-ac40-615cd329765e,1,plaintext,Essay with plain text,9,5,FALSE
292cff87-3c74-4e94-8622-233afb0427dd,074123e7-cd90-4500-86fe-286aaa733bf5,b5_Error_03,learnosity,Chapter 9 - Models with a Quantitative Explanatory Variable,9.5 Error from the Height Model,NA,NA,NA,NA,NA,NA,acce3c15-2561-4f3b-9e2f-fb5f660f5d1a,1,mcq,Multiple choice – block layout,9,5,FALSE
292cff87-3c74-4e94-8622-233afb0427dd,074123e7-cd90-4500-86fe-286aaa733bf5,b5_Error_03,learnosity,Chapter 9 - Models with a Quantitative Explanatory Variable,9.5 Error from the Height Model,NA,NA,NA,NA,NA,NA,be4d3e4e-9e40-4f9e-95a7-d8aee47adef5,2,plaintext,Essay with plain text,9,5,FALSE
292cff87-3c74-4e94-8622-233afb0427dd,074123e7-cd90-4500-86fe-286aaa733bf5,b5_Error_04,learnosity,Chapter 9 - Models with a Quantitative Explanatory Variable,9.5 Error from the Height Model,NA,NA,NA,NA,NA,NA,ae5ac7b2-d288-4f5d-a069-481378e16615,1,mcq,Multiple choice – block layout,9,5,FALSE
292cff87-3c74-4e94-8622-233afb0427dd,074123e7-cd90-4500-86fe-286aaa733bf5,b5_Error_05,learnosity,Chapter 9 - Models with a Quantitative Explanatory Variable,9.5 Error from the Height Model,NA,NA,NA,NA,NA,NA,6162a072-8853-4350-8f29-a7ae62cd79d3,1,mcq,Multiple choice – block layout,9,5,FALSE
292cff87-3c74-4e94-8622-233afb0427dd,074123e7-cd90-4500-86fe-286aaa733bf5,b5_Error_05,learnosity,Chapter 9 - Models with a Quantitative Explanatory Variable,9.5 Error from the Height Model,NA,NA,NA,NA,NA,NA,dff5adc9-9305-4d9c-887e-06fe0410785d,2,mcq,Multiple choice – block layout,9,5,FALSE
292cff87-3c74-4e94-8622-233afb0427dd,074123e7-cd90-4500-86fe-286aaa733bf5,Ch8_Assessing_1,learnosity,Chapter 9 - Models with a Quantitative Explanatory Variable,9.6 Sums of Squares in the ANOVA Table,NA,NA,NA,NA,NA,NA,5e1af879-39a5-405d-9d14-0b8856e84e74,2,mcq,Multiple choice – block layout,9,6,FALSE
292cff87-3c74-4e94-8622-233afb0427dd,074123e7-cd90-4500-86fe-286aaa733bf5,Ch8_Assessing_1,learnosity,Chapter 9 - Models with a Quantitative Explanatory Variable,9.6 Sums of Squares in the ANOVA Table,NA,NA,NA,NA,NA,NA,b47761e9-4df8-47a8-ab34-ceec82288805,3,mcq,Multiple choice – block layout,9,6,FALSE
292cff87-3c74-4e94-8622-233afb0427dd,074123e7-cd90-4500-86fe-286aaa733bf5,Ch8_Assessing_1,learnosity,Chapter 9 - Models with a Quantitative Explanatory Variable,9.6 Sums of Squares in the ANOVA Table,NA,NA,NA,NA,NA,NA,d41eb50c-76a8-4a3a-bd81-fd944b7c414c,1,mcq,Multiple choice – block layout,9,6,FALSE
292cff87-3c74-4e94-8622-233afb0427dd,074123e7-cd90-4500-86fe-286aaa733bf5,b5_ANOVA_01,learnosity,Chapter 9 - Models with a Quantitative Explanatory Variable,9.6 Sums of Squares in the ANOVA Table,NA,NA,NA,NA,NA,NA,664c3d32-2b74-4995-8f81-99e1cd390e5c,1,mcq,Multiple choice – block layout,9,6,FALSE
292cff87-3c74-4e94-8622-233afb0427dd,074123e7-cd90-4500-86fe-286aaa733bf5,b5_ANOVA_02,learnosity,Chapter 9 - Models with a Quantitative Explanatory Variable,9.6 Sums of Squares in the ANOVA Table,NA,NA,NA,NA,NA,NA,8cb3dade-f99c-46ad-8de9-bb18d0ba9cc0,1,mcq,Multiple choice – block layout,9,6,FALSE
292cff87-3c74-4e94-8622-233afb0427dd,074123e7-cd90-4500-86fe-286aaa733bf5,Ch8_Assessing_3,learnosity,Chapter 9 - Models with a Quantitative Explanatory Variable,9.6 Sums of Squares in the ANOVA Table,NA,NA,NA,NA,NA,NA,3682eb68-3096-4a6d-bc42-dc4ba2aba6ce,1,association,Match list,9,6,FALSE
292cff87-3c74-4e94-8622-233afb0427dd,074123e7-cd90-4500-86fe-286aaa733bf5,Ch8_Assessing_3,learnosity,Chapter 9 - Models with a Quantitative Explanatory Variable,9.6 Sums of Squares in the ANOVA Table,NA,NA,NA,NA,NA,NA,92e87465-9f0b-4b68-be93-57607617b0b3,2,mcq,Multiple choice – block layout,9,6,FALSE
292cff87-3c74-4e94-8622-233afb0427dd,074123e7-cd90-4500-86fe-286aaa733bf5,Ch8_Assessing_4,learnosity,Chapter 9 - Models with a Quantitative Explanatory Variable,9.7 Assessing Model Fit with PRE and F,NA,NA,NA,NA,NA,NA,0e64dc5f-a508-48d3-b5b5-f5667c68e8a6,5,plaintext,Essay with plain text,9,7,FALSE
292cff87-3c74-4e94-8622-233afb0427dd,074123e7-cd90-4500-86fe-286aaa733bf5,Ch8_Assessing_4,learnosity,Chapter 9 - Models with a Quantitative Explanatory Variable,9.7 Assessing Model Fit with PRE and F,NA,NA,NA,NA,NA,NA,697dd30d-0e57-4a43-8ec0-73d64584f459,2,mcq,Multiple choice – block layout,9,7,FALSE
292cff87-3c74-4e94-8622-233afb0427dd,074123e7-cd90-4500-86fe-286aaa733bf5,Ch8_Assessing_4,learnosity,Chapter 9 - Models with a Quantitative Explanatory Variable,9.7 Assessing Model Fit with PRE and F,NA,NA,NA,NA,NA,NA,b8e55530-5f9a-4ec2-b767-6871af63fb01,4,mcq,Multiple choice – block layout,9,7,FALSE
292cff87-3c74-4e94-8622-233afb0427dd,074123e7-cd90-4500-86fe-286aaa733bf5,Ch8_Assessing_4,learnosity,Chapter 9 - Models with a Quantitative Explanatory Variable,9.7 Assessing Model Fit with PRE and F,NA,NA,NA,NA,NA,NA,b93d4a0d-04c9-4b7f-a7ce-c29957c2fe44,1,mcq,Multiple choice – block layout,9,7,FALSE
292cff87-3c74-4e94-8622-233afb0427dd,074123e7-cd90-4500-86fe-286aaa733bf5,Ch8_Assessing_4,learnosity,Chapter 9 - Models with a Quantitative Explanatory Variable,9.7 Assessing Model Fit with PRE and F,NA,NA,NA,NA,NA,NA,dd401406-d35f-47a7-a22c-d7fbaf55881d,3,mcq,Multiple choice – block layout,9,7,FALSE
292cff87-3c74-4e94-8622-233afb0427dd,074123e7-cd90-4500-86fe-286aaa733bf5,Ch8_Assessing_5,learnosity,Chapter 9 - Models with a Quantitative Explanatory Variable,9.7 Assessing Model Fit with PRE and F,NA,NA,NA,NA,NA,NA,0a5147e8-b36a-4314-822e-b0afa0044f94,1,mcq,Multiple choice – block layout,9,7,FALSE
292cff87-3c74-4e94-8622-233afb0427dd,074123e7-cd90-4500-86fe-286aaa733bf5,Ch8_Assessing_6,learnosity,Chapter 9 - Models with a Quantitative Explanatory Variable,9.7 Assessing Model Fit with PRE and F,NA,NA,NA,NA,NA,NA,afc64f11-efdc-44d5-afa3-aa712fef955d,1,mcq,Multiple choice – block layout,9,7,FALSE
292cff87-3c74-4e94-8622-233afb0427dd,074123e7-cd90-4500-86fe-286aaa733bf5,Ch8_Assessing_7,learnosity,Chapter 9 - Models with a Quantitative Explanatory Variable,9.7 Assessing Model Fit with PRE and F,NA,NA,NA,NA,NA,NA,6a6e729a-e919-4ac9-85e5-dde048c8ba41,2,mcq,Multiple choice – block layout,9,7,FALSE
292cff87-3c74-4e94-8622-233afb0427dd,074123e7-cd90-4500-86fe-286aaa733bf5,Ch8_Assessing_7,learnosity,Chapter 9 - Models with a Quantitative Explanatory Variable,9.7 Assessing Model Fit with PRE and F,NA,NA,NA,NA,NA,NA,a045fcd6-4104-4e56-8829-b2fe4fc222c0,1,mcq,Multiple choice – block layout,9,7,FALSE
292cff87-3c74-4e94-8622-233afb0427dd,074123e7-cd90-4500-86fe-286aaa733bf5,Ch8_Assessing_8,learnosity,Chapter 9 - Models with a Quantitative Explanatory Variable,9.7 Assessing Model Fit with PRE and F,NA,NA,NA,NA,NA,NA,71a7a812-dbe2-4241-8c44-e459a37da95e,1,mcq,Multiple choice – block layout,9,7,FALSE
292cff87-3c74-4e94-8622-233afb0427dd,074123e7-cd90-4500-86fe-286aaa733bf5,Ch8_Assessing_9,learnosity,Chapter 9 - Models with a Quantitative Explanatory Variable,9.7 Assessing Model Fit with PRE and F,NA,NA,NA,NA,NA,NA,003ad32f-505d-44b8-82da-77e240f7a2c5,1,association,Match list,9,7,FALSE
292cff87-3c74-4e94-8622-233afb0427dd,074123e7-cd90-4500-86fe-286aaa733bf5,Ch8_Assessing_9,learnosity,Chapter 9 - Models with a Quantitative Explanatory Variable,9.7 Assessing Model Fit with PRE and F,NA,NA,NA,NA,NA,NA,620ab5d7-95b4-4817-b4b9-61c4ca7460e2,4,mcq,Multiple choice – block layout,9,7,FALSE
292cff87-3c74-4e94-8622-233afb0427dd,074123e7-cd90-4500-86fe-286aaa733bf5,Ch8_Assessing_9,learnosity,Chapter 9 - Models with a Quantitative Explanatory Variable,9.7 Assessing Model Fit with PRE and F,NA,NA,NA,NA,NA,NA,adc487bd-2f87-496e-9e5f-496c3313cc7c,3,mcq,Multiple choice – block layout,9,7,FALSE
292cff87-3c74-4e94-8622-233afb0427dd,074123e7-cd90-4500-86fe-286aaa733bf5,Ch8_Assessing_9,learnosity,Chapter 9 - Models with a Quantitative Explanatory Variable,9.7 Assessing Model Fit with PRE and F,NA,NA,NA,NA,NA,NA,e95888a1-c4b8-438f-9642-ad205f639350,2,mcq,Multiple choice – block layout,9,7,FALSE
292cff87-3c74-4e94-8622-233afb0427dd,074123e7-cd90-4500-86fe-286aaa733bf5,b5_Correlation_01,learnosity,Chapter 9 - Models with a Quantitative Explanatory Variable,9.8 Correlation,NA,NA,NA,NA,NA,NA,768795f6-e0dc-4126-bc42-91dee957a2fd,1,mcq,Multiple choice – block layout,9,8,FALSE
292cff87-3c74-4e94-8622-233afb0427dd,074123e7-cd90-4500-86fe-286aaa733bf5,Ch8_Correlation_2,learnosity,Chapter 9 - Models with a Quantitative Explanatory Variable,9.8 Correlation,NA,NA,NA,NA,NA,NA,c7eab246-fe6d-453d-b392-f32b81b5ec89,1,mcq,Multiple choice – block layout,9,8,FALSE
292cff87-3c74-4e94-8622-233afb0427dd,074123e7-cd90-4500-86fe-286aaa733bf5,Ch8_Correlation_2,learnosity,Chapter 9 - Models with a Quantitative Explanatory Variable,9.8 Correlation,NA,NA,NA,NA,NA,NA,e9302be7-2360-4386-826f-08a5dcef3961,2,mcq,Multiple choice – block layout,9,8,FALSE
292cff87-3c74-4e94-8622-233afb0427dd,074123e7-cd90-4500-86fe-286aaa733bf5,b5_Correlation_02,learnosity,Chapter 9 - Models with a Quantitative Explanatory Variable,9.8 Correlation,NA,NA,NA,NA,NA,NA,7dc679b2-5d9d-4a38-876e-c6271dda806b,1,mcq,Multiple choice – block layout,9,8,FALSE
292cff87-3c74-4e94-8622-233afb0427dd,074123e7-cd90-4500-86fe-286aaa733bf5,b5_Correlation_03,learnosity,Chapter 9 - Models with a Quantitative Explanatory Variable,9.8 Correlation,NA,NA,NA,NA,NA,NA,dcf736ce-3c24-48c8-b955-abde26151838,1,mcq,Multiple choice – block layout,9,8,FALSE
292cff87-3c74-4e94-8622-233afb0427dd,074123e7-cd90-4500-86fe-286aaa733bf5,b5_Correlation_04,learnosity,Chapter 9 - Models with a Quantitative Explanatory Variable,9.8 Correlation,NA,NA,NA,NA,NA,NA,fbf7452a-a323-46f5-b328-8c7d5d489823,1,mcq,Multiple choice – block layout,9,8,FALSE
292cff87-3c74-4e94-8622-233afb0427dd,074123e7-cd90-4500-86fe-286aaa733bf5,b5_Correlation_05,learnosity,Chapter 9 - Models with a Quantitative Explanatory Variable,9.8 Correlation,NA,NA,NA,NA,NA,NA,bfa28c41-7cb5-4410-85e3-f8bb8a2c14f8,2,mcq,Multiple choice – block layout,9,8,FALSE
292cff87-3c74-4e94-8622-233afb0427dd,074123e7-cd90-4500-86fe-286aaa733bf5,b5_Correlation_05,learnosity,Chapter 9 - Models with a Quantitative Explanatory Variable,9.8 Correlation,NA,NA,NA,NA,NA,NA,ff35b246-b20e-4538-bc21-7a4f1dd09a5d,1,mcq,Multiple choice – block layout,9,8,FALSE
292cff87-3c74-4e94-8622-233afb0427dd,074123e7-cd90-4500-86fe-286aaa733bf5,b5_Pearsonsr_01,learnosity,Chapter 9 - Models with a Quantitative Explanatory Variable,9.9 More on Pearson's R,NA,NA,NA,NA,NA,NA,fa38e307-4768-49d0-9942-3433b541513f,1,plaintext,Essay with plain text,9,9,FALSE
292cff87-3c74-4e94-8622-233afb0427dd,074123e7-cd90-4500-86fe-286aaa733bf5,Ch8_Correlation_15,learnosity,Chapter 9 - Models with a Quantitative Explanatory Variable,9.9 More on Pearson's R,NA,NA,NA,NA,NA,NA,06aa790b-9c63-4810-9cd0-47d5debbb19d,1,mcq,Multiple choice – block layout,9,9,FALSE
292cff87-3c74-4e94-8622-233afb0427dd,074123e7-cd90-4500-86fe-286aaa733bf5,Ch8_Correlation_15,learnosity,Chapter 9 - Models with a Quantitative Explanatory Variable,9.9 More on Pearson's R,NA,NA,NA,NA,NA,NA,588a5e77-1c78-4699-8e64-20f6a3e392ca,2,mcq,Multiple choice – block layout,9,9,FALSE
292cff87-3c74-4e94-8622-233afb0427dd,074123e7-cd90-4500-86fe-286aaa733bf5,b5_Pearsonsr_02,learnosity,Chapter 9 - Models with a Quantitative Explanatory Variable,9.9 More on Pearson's R,NA,NA,NA,NA,NA,NA,37955b7a-2853-4801-a91c-e310df313a97,1,mcq,Multiple choice – block layout,9,9,FALSE
292cff87-3c74-4e94-8622-233afb0427dd,074123e7-cd90-4500-86fe-286aaa733bf5,Ch8_Correlation_6,learnosity,Chapter 9 - Models with a Quantitative Explanatory Variable,9.9 More on Pearson's R,NA,NA,NA,NA,NA,NA,1e3216b0-0439-4e0b-bc98-dd7115be314b,2,plaintext,Essay with plain text,9,9,FALSE
292cff87-3c74-4e94-8622-233afb0427dd,074123e7-cd90-4500-86fe-286aaa733bf5,Ch8_Correlation_6,learnosity,Chapter 9 - Models with a Quantitative Explanatory Variable,9.9 More on Pearson's R,NA,NA,NA,NA,NA,NA,cc110074-1054-42bb-8322-081bdea12f2f,1,plaintext,Essay with plain text,9,9,FALSE
292cff87-3c74-4e94-8622-233afb0427dd,074123e7-cd90-4500-86fe-286aaa733bf5,Ch8_Fitting_6,learnosity,Chapter 9 - Models with a Quantitative Explanatory Variable,9.10 Using Shuffle to Interpret the Slope of a Regression Line,NA,NA,NA,NA,NA,NA,dacbd07a-10bb-4c55-b924-067d0f6e848a,1,mcq,Multiple choice – block layout,9,10,FALSE
292cff87-3c74-4e94-8622-233afb0427dd,074123e7-cd90-4500-86fe-286aaa733bf5,Ch8_Fitting_7,learnosity,Chapter 9 - Models with a Quantitative Explanatory Variable,9.10 Using Shuffle to Interpret the Slope of a Regression Line,NA,NA,NA,NA,NA,NA,b0f11066-d4cc-4b93-98e4-eb0764847026,1,plaintext,Essay with plain text,9,10,FALSE
292cff87-3c74-4e94-8622-233afb0427dd,074123e7-cd90-4500-86fe-286aaa733bf5,Ch8_Fitting_8,learnosity,Chapter 9 - Models with a Quantitative Explanatory Variable,9.10 Using Shuffle to Interpret the Slope of a Regression Line,NA,NA,NA,NA,NA,NA,e319aa12-10ad-4616-8a12-3b2a18f69770,1,mcq,Multiple choice – block layout,9,10,FALSE
292cff87-3c74-4e94-8622-233afb0427dd,074123e7-cd90-4500-86fe-286aaa733bf5,Ch8_Limitations_1,learnosity,Chapter 9 - Models with a Quantitative Explanatory Variable,9.11 Limitations to Keep in Mind,NA,NA,NA,NA,NA,NA,2ef3a4f7-37fc-4343-8cb7-d2fa3a6cfb08,1,plaintext,Essay with plain text,9,11,FALSE
292cff87-3c74-4e94-8622-233afb0427dd,074123e7-cd90-4500-86fe-286aaa733bf5,Embedded_0719_Ch8_Summary,learnosity,Chapter 9 - Models with a Quantitative Explanatory Variable,9.11 Limitations to Keep in Mind,NA,NA,NA,NA,NA,NA,023d21fa-7277-42ed-be78-b2b25c7d59bd,1,plaintext,Essay with plain text,9,11,FALSE
292cff87-3c74-4e94-8622-233afb0427dd,074123e7-cd90-4500-86fe-286aaa733bf5,Mid2_Conf_Conc,learnosity-activity,Chapter 9 - Models with a Quantitative Explanatory Variable,9.11 Limitations to Keep in Mind,NA,NA,NA,NA,NA,Mid2_Survey_1222,bb94cf81-2437-460e-bf34-1ef2ec6ff67c,1,choicematrix,Choice matrix – standard,9,11,FALSE
292cff87-3c74-4e94-8622-233afb0427dd,074123e7-cd90-4500-86fe-286aaa733bf5,Mid2_Conf_Conc,learnosity-activity,Chapter 9 - Models with a Quantitative Explanatory Variable,9.11 Limitations to Keep in Mind,NA,NA,NA,NA,NA,Mid2_Survey_1222,f9afdaf8-e7a9-48d9-b1ae-b7717b72e075,2,choicematrix,Choice matrix – standard,9,11,FALSE
292cff87-3c74-4e94-8622-233afb0427dd,074123e7-cd90-4500-86fe-286aaa733bf5,Mid2_EVC,learnosity-activity,Chapter 9 - Models with a Quantitative Explanatory Variable,9.11 Limitations to Keep in Mind,NA,NA,NA,NA,NA,Mid2_Survey_1222,82f6294d-36c6-4d40-955a-2ef1361c8db2,1,choicematrix,Choice matrix – standard,9,11,FALSE
292cff87-3c74-4e94-8622-233afb0427dd,074123e7-cd90-4500-86fe-286aaa733bf5,Mid2_Mindset_v2,learnosity-activity,Chapter 9 - Models with a Quantitative Explanatory Variable,9.11 Limitations to Keep in Mind,NA,NA,NA,NA,NA,Mid2_Survey_1222,9e659d99-1ef4-491c-84e0-9ce00f9d9945,1,choicematrix,Choice matrix – standard,9,11,FALSE
292cff87-3c74-4e94-8622-233afb0427dd,074123e7-cd90-4500-86fe-286aaa733bf5,Mid2_Pilot_1222,learnosity,Chapter 9 - Models with a Quantitative Explanatory Variable,9.11 Limitations to Keep in Mind,NA,NA,NA,NA,NA,NA,c39224be-437c-4158-a296-15173585bb99,1,choicematrix,Choice matrix – standard,9,11,FALSE
292cff87-3c74-4e94-8622-233afb0427dd,074123e7-cd90-4500-86fe-286aaa733bf5,Mid2_Pilot_1222,learnosity,Chapter 9 - Models with a Quantitative Explanatory Variable,9.11 Limitations to Keep in Mind,NA,NA,NA,NA,NA,NA,faed90b6-f969-4b29-871d-42931325ff97,2,choicematrix,Choice matrix – standard,9,11,FALSE
292cff87-3c74-4e94-8622-233afb0427dd,074123e7-cd90-4500-86fe-286aaa733bf5,B4_Review1_01,learnosity,Chapter 9 - Models with a Quantitative Explanatory Variable,9.12 Chapter 9 Review Questions,NA,NA,NA,NA,NA,NA,9d37ff92-cbf7-466e-9936-1ff87ca3537d,1,mcq,Multiple choice – block layout,9,12,TRUE
292cff87-3c74-4e94-8622-233afb0427dd,074123e7-cd90-4500-86fe-286aaa733bf5,B4_Review1_02,learnosity,Chapter 9 - Models with a Quantitative Explanatory Variable,9.12 Chapter 9 Review Questions,NA,NA,NA,NA,NA,NA,261125d7-e7a4-41e5-92e6-c4a74c5dda0a,1,mcq,Multiple choice – block layout,9,12,TRUE
292cff87-3c74-4e94-8622-233afb0427dd,074123e7-cd90-4500-86fe-286aaa733bf5,B4_Review1_03,learnosity,Chapter 9 - Models with a Quantitative Explanatory Variable,9.12 Chapter 9 Review Questions,NA,NA,NA,NA,NA,NA,fbe070bd-0f83-4574-b5f5-f0d93234e414,1,mcq,Multiple choice – block layout,9,12,TRUE
292cff87-3c74-4e94-8622-233afb0427dd,074123e7-cd90-4500-86fe-286aaa733bf5,B4_Review1_04,learnosity,Chapter 9 - Models with a Quantitative Explanatory Variable,9.12 Chapter 9 Review Questions,NA,NA,NA,NA,NA,NA,b5ca8eda-8fb1-46e9-aa20-4cf68d282ab0,1,plaintext,Essay with plain text,9,12,TRUE
292cff87-3c74-4e94-8622-233afb0427dd,074123e7-cd90-4500-86fe-286aaa733bf5,B4_Review1_05,learnosity,Chapter 9 - Models with a Quantitative Explanatory Variable,9.12 Chapter 9 Review Questions,NA,NA,NA,NA,NA,NA,0da525ac-ddb3-4450-ab64-47c69ac8e0b1,1,mcq,Multiple choice – block layout,9,12,TRUE
292cff87-3c74-4e94-8622-233afb0427dd,074123e7-cd90-4500-86fe-286aaa733bf5,B4_Review1_06,learnosity,Chapter 9 - Models with a Quantitative Explanatory Variable,9.12 Chapter 9 Review Questions,NA,NA,NA,NA,NA,NA,1b9b5913-846f-435d-b37e-ea1eba365966,1,mcq,Multiple choice – block layout,9,12,TRUE
292cff87-3c74-4e94-8622-233afb0427dd,074123e7-cd90-4500-86fe-286aaa733bf5,B4_Review1_07,learnosity,Chapter 9 - Models with a Quantitative Explanatory Variable,9.12 Chapter 9 Review Questions,NA,NA,NA,NA,NA,NA,d077030f-de39-4885-b69a-221bcfed193b,1,mcq,Multiple choice – block layout,9,12,TRUE
292cff87-3c74-4e94-8622-233afb0427dd,074123e7-cd90-4500-86fe-286aaa733bf5,B4_Review1_08,learnosity,Chapter 9 - Models with a Quantitative Explanatory Variable,9.12 Chapter 9 Review Questions,NA,NA,NA,NA,NA,NA,7d701e0f-5cff-4757-bc7a-26a4581df867,1,mcq,Multiple choice – block layout,9,12,TRUE
292cff87-3c74-4e94-8622-233afb0427dd,074123e7-cd90-4500-86fe-286aaa733bf5,B4_Review1_09,learnosity,Chapter 9 - Models with a Quantitative Explanatory Variable,9.12 Chapter 9 Review Questions,NA,NA,NA,NA,NA,NA,8acb5cbf-6f3a-429c-bd9a-fe418b4219c6,1,mcq,Multiple choice – block layout,9,12,TRUE
292cff87-3c74-4e94-8622-233afb0427dd,074123e7-cd90-4500-86fe-286aaa733bf5,B4_Review1_10,learnosity,Chapter 9 - Models with a Quantitative Explanatory Variable,9.12 Chapter 9 Review Questions,NA,NA,NA,NA,NA,NA,768d4c5f-ff82-4ee3-a63f-51c227d54326,1,mcq,Multiple choice – block layout,9,12,TRUE
292cff87-3c74-4e94-8622-233afb0427dd,074123e7-cd90-4500-86fe-286aaa733bf5,B4_Review1_11,learnosity,Chapter 9 - Models with a Quantitative Explanatory Variable,9.12 Chapter 9 Review Questions,NA,NA,NA,NA,NA,NA,fe13301f-5b75-477e-9211-b071d9d2386b,1,mcq,Multiple choice – block layout,9,12,TRUE
292cff87-3c74-4e94-8622-233afb0427dd,074123e7-cd90-4500-86fe-286aaa733bf5,B4_Review1_12,learnosity,Chapter 9 - Models with a Quantitative Explanatory Variable,9.12 Chapter 9 Review Questions,NA,NA,NA,NA,NA,NA,b88a2c89-2d19-4c6c-9881-97bc53b46457,1,mcq,Multiple choice – block layout,9,12,TRUE
292cff87-3c74-4e94-8622-233afb0427dd,074123e7-cd90-4500-86fe-286aaa733bf5,B4_Review1_13,learnosity,Chapter 9 - Models with a Quantitative Explanatory Variable,9.12 Chapter 9 Review Questions,NA,NA,NA,NA,NA,NA,f15eb277-6032-4acb-ad1c-3cafea92294a,1,mcq,Multiple choice – block layout,9,12,TRUE
292cff87-3c74-4e94-8622-233afb0427dd,074123e7-cd90-4500-86fe-286aaa733bf5,B4_Review1_14,learnosity,Chapter 9 - Models with a Quantitative Explanatory Variable,9.12 Chapter 9 Review Questions,NA,NA,NA,NA,NA,NA,05ae49f2-1193-4015-a51a-5e463e9b2989,1,mcq,Multiple choice – block layout,9,12,TRUE
292cff87-3c74-4e94-8622-233afb0427dd,074123e7-cd90-4500-86fe-286aaa733bf5,B4_Review1_15,learnosity,Chapter 9 - Models with a Quantitative Explanatory Variable,9.12 Chapter 9 Review Questions,NA,NA,NA,NA,NA,NA,cde245d4-c7a8-4819-b1a8-77d65aff6a27,1,plaintext,Essay with plain text,9,12,TRUE
292cff87-3c74-4e94-8622-233afb0427dd,074123e7-cd90-4500-86fe-286aaa733bf5,B4_Review1_16,learnosity,Chapter 9 - Models with a Quantitative Explanatory Variable,9.12 Chapter 9 Review Questions,NA,NA,NA,NA,NA,NA,4ab89b48-68a3-4b84-a8a1-ddbeebacc50a,1,mcq,Multiple choice – block layout,9,12,TRUE
292cff87-3c74-4e94-8622-233afb0427dd,074123e7-cd90-4500-86fe-286aaa733bf5,B4_Review1_17,learnosity,Chapter 9 - Models with a Quantitative Explanatory Variable,9.12 Chapter 9 Review Questions,NA,NA,NA,NA,NA,NA,a4d91bf8-ad21-416a-b74f-e71eeaa0e3b6,1,mcq,Multiple choice – block layout,9,12,TRUE
292cff87-3c74-4e94-8622-233afb0427dd,074123e7-cd90-4500-86fe-286aaa733bf5,B4_Review1_18,learnosity,Chapter 9 - Models with a Quantitative Explanatory Variable,9.12 Chapter 9 Review Questions,NA,NA,NA,NA,NA,NA,b861e338-0913-4340-a90b-c3d0cb52dd80,1,mcq,Multiple choice – block layout,9,12,TRUE
292cff87-3c74-4e94-8622-233afb0427dd,074123e7-cd90-4500-86fe-286aaa733bf5,B4_Review1_19,learnosity,Chapter 9 - Models with a Quantitative Explanatory Variable,9.12 Chapter 9 Review Questions,NA,NA,NA,NA,NA,NA,7ea62855-7e85-47eb-90a4-46466e305d2d,1,mcq,Multiple choice – block layout,9,12,TRUE
292cff87-3c74-4e94-8622-233afb0427dd,074123e7-cd90-4500-86fe-286aaa733bf5,B4_Review1_20,learnosity,Chapter 9 - Models with a Quantitative Explanatory Variable,9.12 Chapter 9 Review Questions,NA,NA,NA,NA,NA,NA,e69e732e-60f7-4d2d-8e58-f29a2c681e2e,1,mcq,Multiple choice – block layout,9,12,TRUE
292cff87-3c74-4e94-8622-233afb0427dd,074123e7-cd90-4500-86fe-286aaa733bf5,B4_Review2_01,learnosity,Chapter 9 - Models with a Quantitative Explanatory Variable,9.13 Chapter 9 Review Questions 2,NA,NA,NA,NA,NA,NA,88667d3c-63ff-4401-b93a-6da6207c30bb,1,mcq,Multiple choice – block layout,9,13,TRUE
292cff87-3c74-4e94-8622-233afb0427dd,074123e7-cd90-4500-86fe-286aaa733bf5,B4_Review2_02,learnosity,Chapter 9 - Models with a Quantitative Explanatory Variable,9.13 Chapter 9 Review Questions 2,NA,NA,NA,NA,NA,NA,681bc988-73c8-451f-afed-2bfdfecadc76,1,mcq,Multiple choice – block layout,9,13,TRUE
292cff87-3c74-4e94-8622-233afb0427dd,074123e7-cd90-4500-86fe-286aaa733bf5,B4_Review2_03,learnosity,Chapter 9 - Models with a Quantitative Explanatory Variable,9.13 Chapter 9 Review Questions 2,NA,NA,NA,NA,NA,NA,bfae6895-c7a8-465c-a565-1d8961aaec59,1,mcq,Multiple choice – block layout,9,13,TRUE
