book,release,chapter,page,chapter_number,section_number,institution_id,class_id,student_id,media_id,dt_started,dt_last_event,access_count,proportion_video,proportion_time,review_flag
College / Statistics and Data Science (ABC),v5.2,Chapter 4 - Explaining Variation,4.2 Explaining One Variable with Another,4,2,292cff87-3c74-4e94-8622-233afb0427dd,cc1ffb2e-5555-4109-8ad8-2d49cb54ad10,2e7968fe-6970-4a4e-b800-0d38c88ae8e3,379319375,NA,NA,NA,NA,NA,FALSE
College / Statistics and Data Science (ABC),v5.2,Chapter 4 - Explaining Variation,4.2 Explaining One Variable with Another,4,2,292cff87-3c74-4e94-8622-233afb0427dd,cc1ffb2e-5555-4109-8ad8-2d49cb54ad10,2e7968fe-6970-4a4e-b800-0d38c88ae8e3,379060892,NA,NA,NA,NA,NA,FALSE
College / Statistics and Data Science (ABC),v5.2,Chapter 5 - A Simple Model,5.4 Exploring the Mean,5,4,292cff87-3c74-4e94-8622-233afb0427dd,cc1ffb2e-5555-4109-8ad8-2d49cb54ad10,2e7968fe-6970-4a4e-b800-0d38c88ae8e3,381974697,NA,NA,NA,NA,NA,FALSE
College / Statistics and Data Science (ABC),v5.2,Chapter 5 - A Simple Model,5.9 DATA = MODEL + ERROR: Notation,5,9,292cff87-3c74-4e94-8622-233afb0427dd,cc1ffb2e-5555-4109-8ad8-2d49cb54ad10,2e7968fe-6970-4a4e-b800-0d38c88ae8e3,379319558,NA,NA,NA,NA,NA,FALSE
College / Statistics and Data Science (ABC),v5.2,Chapter 5 - A Simple Model,5.9 DATA = MODEL + ERROR: Notation,5,9,292cff87-3c74-4e94-8622-233afb0427dd,cc1ffb2e-5555-4109-8ad8-2d49cb54ad10,2e7968fe-6970-4a4e-b800-0d38c88ae8e3,379150092,NA,NA,NA,NA,NA,FALSE
College / Statistics and Data Science (ABC),v5.2,Chapter 4 - Explaining Variation,4.2 Explaining One Variable with Another,4,2,292cff87-3c74-4e94-8622-233afb0427dd,cc1ffb2e-5555-4109-8ad8-2d49cb54ad10,45a6b32e-d1d3-415b-8c8b-1fa5edb165f0,379060892,2023-06-30T11:21:17Z,2023-06-30T11:24:37Z,1,0.889385293638832,0.889385293638832,FALSE
College / Statistics and Data Science (ABC),v5.2,Chapter 4 - Explaining Variation,4.2 Explaining One Variable with Another,4,2,292cff87-3c74-4e94-8622-233afb0427dd,cc1ffb2e-5555-4109-8ad8-2d49cb54ad10,45a6b32e-d1d3-415b-8c8b-1fa5edb165f0,379319375,NA,NA,NA,NA,NA,FALSE
College / Statistics and Data Science (ABC),v5.2,Chapter 5 - A Simple Model,5.4 Exploring the Mean,5,4,292cff87-3c74-4e94-8622-233afb0427dd,cc1ffb2e-5555-4109-8ad8-2d49cb54ad10,45a6b32e-d1d3-415b-8c8b-1fa5edb165f0,381974697,NA,NA,NA,NA,NA,FALSE
College / Statistics and Data Science (ABC),v5.2,Chapter 5 - A Simple Model,5.9 DATA = MODEL + ERROR: Notation,5,9,292cff87-3c74-4e94-8622-233afb0427dd,cc1ffb2e-5555-4109-8ad8-2d49cb54ad10,45a6b32e-d1d3-415b-8c8b-1fa5edb165f0,379319558,NA,NA,NA,NA,NA,FALSE
College / Statistics and Data Science (ABC),v5.2,Chapter 5 - A Simple Model,5.9 DATA = MODEL + ERROR: Notation,5,9,292cff87-3c74-4e94-8622-233afb0427dd,cc1ffb2e-5555-4109-8ad8-2d49cb54ad10,45a6b32e-d1d3-415b-8c8b-1fa5edb165f0,379150092,2023-07-04T19:28:41Z,2023-07-04T19:28:45Z,1,0.0153661029778596,0.0153661029778596,FALSE
College / Statistics and Data Science (ABC),v5.2,Chapter 4 - Explaining Variation,4.2 Explaining One Variable with Another,4,2,292cff87-3c74-4e94-8622-233afb0427dd,cc1ffb2e-5555-4109-8ad8-2d49cb54ad10,4a31f6e9-8f0a-4032-bc80-81192396eb65,379319375,NA,NA,NA,NA,NA,FALSE
College / Statistics and Data Science (ABC),v5.2,Chapter 4 - Explaining Variation,4.2 Explaining One Variable with Another,4,2,292cff87-3c74-4e94-8622-233afb0427dd,cc1ffb2e-5555-4109-8ad8-2d49cb54ad10,4a31f6e9-8f0a-4032-bc80-81192396eb65,379060892,2023-07-01T02:09:05Z,2023-07-01T02:10:00Z,1,0.223478535865218,0.223478535865218,FALSE
College / Statistics and Data Science (ABC),v5.2,Chapter 5 - A Simple Model,5.4 Exploring the Mean,5,4,292cff87-3c74-4e94-8622-233afb0427dd,cc1ffb2e-5555-4109-8ad8-2d49cb54ad10,4a31f6e9-8f0a-4032-bc80-81192396eb65,381974697,NA,NA,NA,NA,NA,FALSE
College / Statistics and Data Science (ABC),v5.2,Chapter 5 - A Simple Model,5.9 DATA = MODEL + ERROR: Notation,5,9,292cff87-3c74-4e94-8622-233afb0427dd,cc1ffb2e-5555-4109-8ad8-2d49cb54ad10,4a31f6e9-8f0a-4032-bc80-81192396eb65,379150092,NA,NA,NA,NA,NA,FALSE
College / Statistics and Data Science (ABC),v5.2,Chapter 5 - A Simple Model,5.9 DATA = MODEL + ERROR: Notation,5,9,292cff87-3c74-4e94-8622-233afb0427dd,cc1ffb2e-5555-4109-8ad8-2d49cb54ad10,4a31f6e9-8f0a-4032-bc80-81192396eb65,379319558,NA,NA,NA,NA,NA,FALSE
College / Statistics and Data Science (ABC),v5.2,Chapter 4 - Explaining Variation,4.2 Explaining One Variable with Another,4,2,292cff87-3c74-4e94-8622-233afb0427dd,cc1ffb2e-5555-4109-8ad8-2d49cb54ad10,54dcc1b6-74a9-48d4-9658-a276c93bb401,379060892,NA,NA,NA,NA,NA,FALSE
College / Statistics and Data Science (ABC),v5.2,Chapter 4 - Explaining Variation,4.2 Explaining One Variable with Another,4,2,292cff87-3c74-4e94-8622-233afb0427dd,cc1ffb2e-5555-4109-8ad8-2d49cb54ad10,54dcc1b6-74a9-48d4-9658-a276c93bb401,379319375,NA,NA,NA,NA,NA,FALSE
College / Statistics and Data Science (ABC),v5.2,Chapter 5 - A Simple Model,5.4 Exploring the Mean,5,4,292cff87-3c74-4e94-8622-233afb0427dd,cc1ffb2e-5555-4109-8ad8-2d49cb54ad10,54dcc1b6-74a9-48d4-9658-a276c93bb401,381974697,NA,NA,NA,NA,NA,FALSE
College / Statistics and Data Science (ABC),v5.2,Chapter 5 - A Simple Model,5.9 DATA = MODEL + ERROR: Notation,5,9,292cff87-3c74-4e94-8622-233afb0427dd,cc1ffb2e-5555-4109-8ad8-2d49cb54ad10,54dcc1b6-74a9-48d4-9658-a276c93bb401,379150092,NA,NA,NA,NA,NA,FALSE
College / Statistics and Data Science (ABC),v5.2,Chapter 5 - A Simple Model,5.9 DATA = MODEL + ERROR: Notation,5,9,292cff87-3c74-4e94-8622-233afb0427dd,cc1ffb2e-5555-4109-8ad8-2d49cb54ad10,54dcc1b6-74a9-48d4-9658-a276c93bb401,379319558,NA,NA,NA,NA,NA,FALSE
College / Statistics and Data Science (ABC),v5.2,Chapter 4 - Explaining Variation,4.2 Explaining One Variable with Another,4,2,292cff87-3c74-4e94-8622-233afb0427dd,cc1ffb2e-5555-4109-8ad8-2d49cb54ad10,6283ab65-ed00-401a-b069-4fc094184c8f,379319375,NA,NA,NA,NA,NA,FALSE
College / Statistics and Data Science (ABC),v5.2,Chapter 4 - Explaining Variation,4.2 Explaining One Variable with Another,4,2,292cff87-3c74-4e94-8622-233afb0427dd,cc1ffb2e-5555-4109-8ad8-2d49cb54ad10,6283ab65-ed00-401a-b069-4fc094184c8f,379060892,NA,NA,NA,NA,NA,FALSE
College / Statistics and Data Science (ABC),v5.2,Chapter 5 - A Simple Model,5.4 Exploring the Mean,5,4,292cff87-3c74-4e94-8622-233afb0427dd,cc1ffb2e-5555-4109-8ad8-2d49cb54ad10,6283ab65-ed00-401a-b069-4fc094184c8f,381974697,NA,NA,NA,NA,NA,FALSE
College / Statistics and Data Science (ABC),v5.2,Chapter 5 - A Simple Model,5.9 DATA = MODEL + ERROR: Notation,5,9,292cff87-3c74-4e94-8622-233afb0427dd,cc1ffb2e-5555-4109-8ad8-2d49cb54ad10,6283ab65-ed00-401a-b069-4fc094184c8f,379150092,NA,NA,NA,NA,NA,FALSE
College / Statistics and Data Science (ABC),v5.2,Chapter 5 - A Simple Model,5.9 DATA = MODEL + ERROR: Notation,5,9,292cff87-3c74-4e94-8622-233afb0427dd,cc1ffb2e-5555-4109-8ad8-2d49cb54ad10,6283ab65-ed00-401a-b069-4fc094184c8f,379319558,NA,NA,NA,NA,NA,FALSE
College / Statistics and Data Science (ABC),v5.2,Chapter 4 - Explaining Variation,4.2 Explaining One Variable with Another,4,2,292cff87-3c74-4e94-8622-233afb0427dd,cc1ffb2e-5555-4109-8ad8-2d49cb54ad10,64de2798-5534-4ef8-8254-6d3bcf8d2008,379060892,2023-07-01T19:15:15Z,2023-07-01T19:18:26Z,1,0.999777682083384,0.999777682083384,FALSE
College / Statistics and Data Science (ABC),v5.2,Chapter 4 - Explaining Variation,4.2 Explaining One Variable with Another,4,2,292cff87-3c74-4e94-8622-233afb0427dd,cc1ffb2e-5555-4109-8ad8-2d49cb54ad10,64de2798-5534-4ef8-8254-6d3bcf8d2008,379319375,NA,NA,NA,NA,NA,FALSE
College / Statistics and Data Science (ABC),v5.2,Chapter 5 - A Simple Model,5.4 Exploring the Mean,5,4,292cff87-3c74-4e94-8622-233afb0427dd,cc1ffb2e-5555-4109-8ad8-2d49cb54ad10,64de2798-5534-4ef8-8254-6d3bcf8d2008,381974697,2023-07-06T01:42:51Z,2023-07-06T02:32:38Z,1,0.999920680362206,0.999920680362206,FALSE
College / Statistics and Data Science (ABC),v5.2,Chapter 5 - A Simple Model,5.9 DATA = MODEL + ERROR: Notation,5,9,292cff87-3c74-4e94-8622-233afb0427dd,cc1ffb2e-5555-4109-8ad8-2d49cb54ad10,64de2798-5534-4ef8-8254-6d3bcf8d2008,379150092,NA,NA,NA,NA,NA,FALSE
College / Statistics and Data Science (ABC),v5.2,Chapter 5 - A Simple Model,5.9 DATA = MODEL + ERROR: Notation,5,9,292cff87-3c74-4e94-8622-233afb0427dd,cc1ffb2e-5555-4109-8ad8-2d49cb54ad10,64de2798-5534-4ef8-8254-6d3bcf8d2008,379319558,2023-07-06T03:33:48Z,2023-07-06T03:34:10Z,1,0.0780826668054234,0.0780826668054234,FALSE
College / Statistics and Data Science (ABC),v5.2,Chapter 4 - Explaining Variation,4.2 Explaining One Variable with Another,4,2,292cff87-3c74-4e94-8622-233afb0427dd,cc1ffb2e-5555-4109-8ad8-2d49cb54ad10,8746989a-5b4f-454d-a185-7fb0b9411e3f,379319375,2023-06-28T06:37:33Z,2023-06-28T06:39:15Z,1,0.785174093424668,0.785174093424668,FALSE
College / Statistics and Data Science (ABC),v5.2,Chapter 4 - Explaining Variation,4.2 Explaining One Variable with Another,4,2,292cff87-3c74-4e94-8622-233afb0427dd,cc1ffb2e-5555-4109-8ad8-2d49cb54ad10,8746989a-5b4f-454d-a185-7fb0b9411e3f,379060892,2023-06-28T06:25:18Z,2023-06-28T06:28:29Z,1,0.999777682083384,0.999777682083384,FALSE
College / Statistics and Data Science (ABC),v5.2,Chapter 5 - A Simple Model,5.4 Exploring the Mean,5,4,292cff87-3c74-4e94-8622-233afb0427dd,cc1ffb2e-5555-4109-8ad8-2d49cb54ad10,8746989a-5b4f-454d-a185-7fb0b9411e3f,381974697,2023-06-30T00:42:49Z,2023-06-30T00:51:52Z,1,0.999920680362206,0.999920680362206,FALSE
College / Statistics and Data Science (ABC),v5.2,Chapter 5 - A Simple Model,5.9 DATA = MODEL + ERROR: Notation,5,9,292cff87-3c74-4e94-8622-233afb0427dd,cc1ffb2e-5555-4109-8ad8-2d49cb54ad10,8746989a-5b4f-454d-a185-7fb0b9411e3f,379150092,NA,NA,NA,NA,NA,FALSE
College / Statistics and Data Science (ABC),v5.2,Chapter 5 - A Simple Model,5.9 DATA = MODEL + ERROR: Notation,5,9,292cff87-3c74-4e94-8622-233afb0427dd,cc1ffb2e-5555-4109-8ad8-2d49cb54ad10,8746989a-5b4f-454d-a185-7fb0b9411e3f,379319558,NA,NA,NA,NA,NA,FALSE
College / Statistics and Data Science (ABC),v5.2,Chapter 4 - Explaining Variation,4.2 Explaining One Variable with Another,4,2,292cff87-3c74-4e94-8622-233afb0427dd,cc1ffb2e-5555-4109-8ad8-2d49cb54ad10,a06314f1-64f4-433d-984c-c0a614187ca1,379060892,NA,NA,NA,NA,NA,FALSE
College / Statistics and Data Science (ABC),v5.2,Chapter 4 - Explaining Variation,4.2 Explaining One Variable with Another,4,2,292cff87-3c74-4e94-8622-233afb0427dd,cc1ffb2e-5555-4109-8ad8-2d49cb54ad10,a06314f1-64f4-433d-984c-c0a614187ca1,379319375,2023-06-29T17:23:30Z,2023-06-29T17:25:40Z,1,0.999832292271373,0.999832292271373,FALSE
College / Statistics and Data Science (ABC),v5.2,Chapter 5 - A Simple Model,5.4 Exploring the Mean,5,4,292cff87-3c74-4e94-8622-233afb0427dd,cc1ffb2e-5555-4109-8ad8-2d49cb54ad10,a06314f1-64f4-433d-984c-c0a614187ca1,381974697,2023-07-03T02:03:29Z,2023-07-03T02:12:32Z,1,0.999920680362206,0.999920680362206,FALSE
College / Statistics and Data Science (ABC),v5.2,Chapter 5 - A Simple Model,5.9 DATA = MODEL + ERROR: Notation,5,9,292cff87-3c74-4e94-8622-233afb0427dd,cc1ffb2e-5555-4109-8ad8-2d49cb54ad10,a06314f1-64f4-433d-984c-c0a614187ca1,379150092,NA,NA,NA,NA,NA,FALSE
College / Statistics and Data Science (ABC),v5.2,Chapter 5 - A Simple Model,5.9 DATA = MODEL + ERROR: Notation,5,9,292cff87-3c74-4e94-8622-233afb0427dd,cc1ffb2e-5555-4109-8ad8-2d49cb54ad10,a06314f1-64f4-433d-984c-c0a614187ca1,379319558,2023-07-03T18:34:29Z,2023-07-03T18:42:07Z,1,0.999841419630114,0.999841419630114,FALSE
College / Statistics and Data Science (ABC),v5.2,Chapter 4 - Explaining Variation,4.2 Explaining One Variable with Another,4,2,292cff87-3c74-4e94-8622-233afb0427dd,cc1ffb2e-5555-4109-8ad8-2d49cb54ad10,a21ac54a-e190-486c-b805-c83b89589f2a,379060892,2023-06-29T19:08:14Z,2023-06-29T19:11:24Z,1,0.999777682083384,0.999777682083384,FALSE
College / Statistics and Data Science (ABC),v5.2,Chapter 4 - Explaining Variation,4.2 Explaining One Variable with Another,4,2,292cff87-3c74-4e94-8622-233afb0427dd,cc1ffb2e-5555-4109-8ad8-2d49cb54ad10,a21ac54a-e190-486c-b805-c83b89589f2a,379319375,NA,NA,NA,NA,NA,FALSE
College / Statistics and Data Science (ABC),v5.2,Chapter 5 - A Simple Model,5.4 Exploring the Mean,5,4,292cff87-3c74-4e94-8622-233afb0427dd,cc1ffb2e-5555-4109-8ad8-2d49cb54ad10,a21ac54a-e190-486c-b805-c83b89589f2a,381974697,NA,NA,NA,NA,NA,FALSE
College / Statistics and Data Science (ABC),v5.2,Chapter 5 - A Simple Model,5.9 DATA = MODEL + ERROR: Notation,5,9,292cff87-3c74-4e94-8622-233afb0427dd,cc1ffb2e-5555-4109-8ad8-2d49cb54ad10,a21ac54a-e190-486c-b805-c83b89589f2a,379319558,2023-07-01T22:40:50Z,2023-07-01T22:41:54Z,1,0.233792076742388,0.233792076742388,FALSE
College / Statistics and Data Science (ABC),v5.2,Chapter 5 - A Simple Model,5.9 DATA = MODEL + ERROR: Notation,5,9,292cff87-3c74-4e94-8622-233afb0427dd,cc1ffb2e-5555-4109-8ad8-2d49cb54ad10,a21ac54a-e190-486c-b805-c83b89589f2a,379150092,NA,NA,NA,NA,NA,FALSE
College / Statistics and Data Science (ABC),v5.2,Chapter 4 - Explaining Variation,4.2 Explaining One Variable with Another,4,2,292cff87-3c74-4e94-8622-233afb0427dd,cc1ffb2e-5555-4109-8ad8-2d49cb54ad10,b0966f14-dab9-4592-9d64-81bb9a34d0ea,379060892,NA,NA,NA,NA,NA,FALSE
College / Statistics and Data Science (ABC),v5.2,Chapter 4 - Explaining Variation,4.2 Explaining One Variable with Another,4,2,292cff87-3c74-4e94-8622-233afb0427dd,cc1ffb2e-5555-4109-8ad8-2d49cb54ad10,b0966f14-dab9-4592-9d64-81bb9a34d0ea,379319375,NA,NA,NA,NA,NA,FALSE
College / Statistics and Data Science (ABC),v5.2,Chapter 5 - A Simple Model,5.4 Exploring the Mean,5,4,292cff87-3c74-4e94-8622-233afb0427dd,cc1ffb2e-5555-4109-8ad8-2d49cb54ad10,b0966f14-dab9-4592-9d64-81bb9a34d0ea,381974697,NA,NA,NA,NA,NA,FALSE
College / Statistics and Data Science (ABC),v5.2,Chapter 5 - A Simple Model,5.9 DATA = MODEL + ERROR: Notation,5,9,292cff87-3c74-4e94-8622-233afb0427dd,cc1ffb2e-5555-4109-8ad8-2d49cb54ad10,b0966f14-dab9-4592-9d64-81bb9a34d0ea,379150092,NA,NA,NA,NA,NA,FALSE
College / Statistics and Data Science (ABC),v5.2,Chapter 5 - A Simple Model,5.9 DATA = MODEL + ERROR: Notation,5,9,292cff87-3c74-4e94-8622-233afb0427dd,cc1ffb2e-5555-4109-8ad8-2d49cb54ad10,b0966f14-dab9-4592-9d64-81bb9a34d0ea,379319558,2023-07-05T21:58:17Z,2023-07-05T21:59:03Z,1,0.0120953295968126,0.0120953295968126,FALSE
College / Statistics and Data Science (ABC),v5.2,Chapter 4 - Explaining Variation,4.2 Explaining One Variable with Another,4,2,292cff87-3c74-4e94-8622-233afb0427dd,cc1ffb2e-5555-4109-8ad8-2d49cb54ad10,b8b53c0a-ca6b-4aa0-8ad9-f6be31b7b103,379060892,2023-07-01T04:29:54Z,2023-07-04T20:13:21Z,2,0.962042227485414,1.12590015281928,FALSE
College / Statistics and Data Science (ABC),v5.2,Chapter 4 - Explaining Variation,4.2 Explaining One Variable with Another,4,2,292cff87-3c74-4e94-8622-233afb0427dd,cc1ffb2e-5555-4109-8ad8-2d49cb54ad10,b8b53c0a-ca6b-4aa0-8ad9-f6be31b7b103,379319375,NA,NA,NA,NA,NA,FALSE
College / Statistics and Data Science (ABC),v5.2,Chapter 5 - A Simple Model,5.4 Exploring the Mean,5,4,292cff87-3c74-4e94-8622-233afb0427dd,cc1ffb2e-5555-4109-8ad8-2d49cb54ad10,b8b53c0a-ca6b-4aa0-8ad9-f6be31b7b103,381974697,2023-07-04T21:51:29Z,2023-07-04T21:57:29Z,1,0.630374250861889,0.630374250861889,FALSE
College / Statistics and Data Science (ABC),v5.2,Chapter 5 - A Simple Model,5.9 DATA = MODEL + ERROR: Notation,5,9,292cff87-3c74-4e94-8622-233afb0427dd,cc1ffb2e-5555-4109-8ad8-2d49cb54ad10,b8b53c0a-ca6b-4aa0-8ad9-f6be31b7b103,379319558,NA,NA,NA,NA,NA,FALSE
College / Statistics and Data Science (ABC),v5.2,Chapter 5 - A Simple Model,5.9 DATA = MODEL + ERROR: Notation,5,9,292cff87-3c74-4e94-8622-233afb0427dd,cc1ffb2e-5555-4109-8ad8-2d49cb54ad10,b8b53c0a-ca6b-4aa0-8ad9-f6be31b7b103,379150092,2023-07-05T23:54:38Z,2023-07-05T23:57:40Z,1,0.605271227786475,0.605271227786475,FALSE
College / Statistics and Data Science (ABC),v5.2,Chapter 4 - Explaining Variation,4.2 Explaining One Variable with Another,4,2,292cff87-3c74-4e94-8622-233afb0427dd,cc1ffb2e-5555-4109-8ad8-2d49cb54ad10,c0a54432-3243-455e-8daa-7d59680ef098,379060892,NA,NA,NA,NA,NA,FALSE
College / Statistics and Data Science (ABC),v5.2,Chapter 4 - Explaining Variation,4.2 Explaining One Variable with Another,4,2,292cff87-3c74-4e94-8622-233afb0427dd,cc1ffb2e-5555-4109-8ad8-2d49cb54ad10,c0a54432-3243-455e-8daa-7d59680ef098,379319375,2023-07-01T00:52:27Z,2023-07-01T00:54:36Z,1,0.999832292271373,0.999832292271373,FALSE
College / Statistics and Data Science (ABC),v5.2,Chapter 5 - A Simple Model,5.4 Exploring the Mean,5,4,292cff87-3c74-4e94-8622-233afb0427dd,cc1ffb2e-5555-4109-8ad8-2d49cb54ad10,c0a54432-3243-455e-8daa-7d59680ef098,381974697,NA,NA,NA,NA,NA,FALSE
College / Statistics and Data Science (ABC),v5.2,Chapter 5 - A Simple Model,5.9 DATA = MODEL + ERROR: Notation,5,9,292cff87-3c74-4e94-8622-233afb0427dd,cc1ffb2e-5555-4109-8ad8-2d49cb54ad10,c0a54432-3243-455e-8daa-7d59680ef098,379150092,NA,NA,NA,NA,NA,FALSE
College / Statistics and Data Science (ABC),v5.2,Chapter 5 - A Simple Model,5.9 DATA = MODEL + ERROR: Notation,5,9,292cff87-3c74-4e94-8622-233afb0427dd,cc1ffb2e-5555-4109-8ad8-2d49cb54ad10,c0a54432-3243-455e-8daa-7d59680ef098,379319558,2023-07-04T17:42:14Z,2023-07-04T17:46:43Z,1,0.999841419630114,0.999841419630114,FALSE
College / Statistics and Data Science (ABC),v5.2,Chapter 4 - Explaining Variation,4.2 Explaining One Variable with Another,4,2,292cff87-3c74-4e94-8622-233afb0427dd,cc1ffb2e-5555-4109-8ad8-2d49cb54ad10,c26105d2-1433-497f-9d5d-f4bdb203e8d8,379319375,NA,NA,NA,NA,NA,FALSE
College / Statistics and Data Science (ABC),v5.2,Chapter 4 - Explaining Variation,4.2 Explaining One Variable with Another,4,2,292cff87-3c74-4e94-8622-233afb0427dd,cc1ffb2e-5555-4109-8ad8-2d49cb54ad10,c26105d2-1433-497f-9d5d-f4bdb203e8d8,379060892,2023-07-01T02:01:24Z,2023-07-01T02:01:27Z,1,0.0135006748205292,0.0135006748205292,FALSE
College / Statistics and Data Science (ABC),v5.2,Chapter 5 - A Simple Model,5.4 Exploring the Mean,5,4,292cff87-3c74-4e94-8622-233afb0427dd,cc1ffb2e-5555-4109-8ad8-2d49cb54ad10,c26105d2-1433-497f-9d5d-f4bdb203e8d8,381974697,2023-07-06T00:34:12Z,2023-07-06T00:34:15Z,1,0.00506308346998744,0.00506308346998744,FALSE
College / Statistics and Data Science (ABC),v5.2,Chapter 5 - A Simple Model,5.9 DATA = MODEL + ERROR: Notation,5,9,292cff87-3c74-4e94-8622-233afb0427dd,cc1ffb2e-5555-4109-8ad8-2d49cb54ad10,c26105d2-1433-497f-9d5d-f4bdb203e8d8,379150092,NA,NA,NA,NA,NA,FALSE
College / Statistics and Data Science (ABC),v5.2,Chapter 5 - A Simple Model,5.9 DATA = MODEL + ERROR: Notation,5,9,292cff87-3c74-4e94-8622-233afb0427dd,cc1ffb2e-5555-4109-8ad8-2d49cb54ad10,c26105d2-1433-497f-9d5d-f4bdb203e8d8,379319558,NA,NA,NA,NA,NA,FALSE
College / Statistics and Data Science (ABC),v5.2,Chapter 4 - Explaining Variation,4.2 Explaining One Variable with Another,4,2,292cff87-3c74-4e94-8622-233afb0427dd,cc1ffb2e-5555-4109-8ad8-2d49cb54ad10,c532035b-8ce2-4b99-aa9e-2f049d8d6fe7,379319375,NA,NA,NA,NA,NA,FALSE
College / Statistics and Data Science (ABC),v5.2,Chapter 4 - Explaining Variation,4.2 Explaining One Variable with Another,4,2,292cff87-3c74-4e94-8622-233afb0427dd,cc1ffb2e-5555-4109-8ad8-2d49cb54ad10,c532035b-8ce2-4b99-aa9e-2f049d8d6fe7,379060892,2023-06-30T04:41:15Z,2023-06-30T04:41:20Z,1,0.0228409209068328,0.0228409209068328,FALSE
College / Statistics and Data Science (ABC),v5.2,Chapter 5 - A Simple Model,5.4 Exploring the Mean,5,4,292cff87-3c74-4e94-8622-233afb0427dd,cc1ffb2e-5555-4109-8ad8-2d49cb54ad10,c532035b-8ce2-4b99-aa9e-2f049d8d6fe7,381974697,2023-07-06T22:59:08Z,2023-07-06T22:59:34Z,1,0.0389327698695684,0.0389327698695684,FALSE
College / Statistics and Data Science (ABC),v5.2,Chapter 5 - A Simple Model,5.9 DATA = MODEL + ERROR: Notation,5,9,292cff87-3c74-4e94-8622-233afb0427dd,cc1ffb2e-5555-4109-8ad8-2d49cb54ad10,c532035b-8ce2-4b99-aa9e-2f049d8d6fe7,379319558,NA,NA,NA,NA,NA,FALSE
College / Statistics and Data Science (ABC),v5.2,Chapter 5 - A Simple Model,5.9 DATA = MODEL + ERROR: Notation,5,9,292cff87-3c74-4e94-8622-233afb0427dd,cc1ffb2e-5555-4109-8ad8-2d49cb54ad10,c532035b-8ce2-4b99-aa9e-2f049d8d6fe7,379150092,NA,NA,NA,NA,NA,FALSE
College / Statistics and Data Science (ABC),v5.2,Chapter 4 - Explaining Variation,4.2 Explaining One Variable with Another,4,2,292cff87-3c74-4e94-8622-233afb0427dd,cc1ffb2e-5555-4109-8ad8-2d49cb54ad10,e6cbdadb-c6f7-4b7f-b03b-9ddfb5aedf1e,379319375,NA,NA,NA,NA,NA,FALSE
College / Statistics and Data Science (ABC),v5.2,Chapter 4 - Explaining Variation,4.2 Explaining One Variable with Another,4,2,292cff87-3c74-4e94-8622-233afb0427dd,cc1ffb2e-5555-4109-8ad8-2d49cb54ad10,e6cbdadb-c6f7-4b7f-b03b-9ddfb5aedf1e,379060892,NA,NA,NA,NA,NA,FALSE
College / Statistics and Data Science (ABC),v5.2,Chapter 5 - A Simple Model,5.4 Exploring the Mean,5,4,292cff87-3c74-4e94-8622-233afb0427dd,cc1ffb2e-5555-4109-8ad8-2d49cb54ad10,e6cbdadb-c6f7-4b7f-b03b-9ddfb5aedf1e,381974697,NA,NA,NA,NA,NA,FALSE
College / Statistics and Data Science (ABC),v5.2,Chapter 5 - A Simple Model,5.9 DATA = MODEL + ERROR: Notation,5,9,292cff87-3c74-4e94-8622-233afb0427dd,cc1ffb2e-5555-4109-8ad8-2d49cb54ad10,e6cbdadb-c6f7-4b7f-b03b-9ddfb5aedf1e,379150092,NA,NA,NA,NA,NA,FALSE
College / Statistics and Data Science (ABC),v5.2,Chapter 5 - A Simple Model,5.9 DATA = MODEL + ERROR: Notation,5,9,292cff87-3c74-4e94-8622-233afb0427dd,cc1ffb2e-5555-4109-8ad8-2d49cb54ad10,e6cbdadb-c6f7-4b7f-b03b-9ddfb5aedf1e,379319558,NA,NA,NA,NA,NA,FALSE
College / Statistics and Data Science (ABC),v5.2,Chapter 4 - Explaining Variation,4.2 Explaining One Variable with Another,4,2,292cff87-3c74-4e94-8622-233afb0427dd,cc1ffb2e-5555-4109-8ad8-2d49cb54ad10,ef0ecb24-ca4c-4c43-94fc-4b9a15f38042,379319375,2023-07-01T05:47:49Z,2023-07-01T05:48:54Z,1,0.366167514222687,0.366167514222687,FALSE
College / Statistics and Data Science (ABC),v5.2,Chapter 4 - Explaining Variation,4.2 Explaining One Variable with Another,4,2,292cff87-3c74-4e94-8622-233afb0427dd,cc1ffb2e-5555-4109-8ad8-2d49cb54ad10,ef0ecb24-ca4c-4c43-94fc-4b9a15f38042,379060892,NA,NA,NA,NA,NA,FALSE
College / Statistics and Data Science (ABC),v5.2,Chapter 5 - A Simple Model,5.4 Exploring the Mean,5,4,292cff87-3c74-4e94-8622-233afb0427dd,cc1ffb2e-5555-4109-8ad8-2d49cb54ad10,ef0ecb24-ca4c-4c43-94fc-4b9a15f38042,381974697,NA,NA,NA,NA,NA,FALSE
College / Statistics and Data Science (ABC),v5.2,Chapter 5 - A Simple Model,5.9 DATA = MODEL + ERROR: Notation,5,9,292cff87-3c74-4e94-8622-233afb0427dd,cc1ffb2e-5555-4109-8ad8-2d49cb54ad10,ef0ecb24-ca4c-4c43-94fc-4b9a15f38042,379319558,NA,NA,NA,NA,NA,FALSE
