book,release,institution_id,class_id,student_id,chapter_number,construct,response
College / Advanced Statistics and Data Science (ABCD),v5.0,2f830a93-5a14-4aff-a6e8-c7d2562e2007,312e145c-f6b8-4f25-a73e-4d9f5b5926c0,c740b979-9c1c-4f21-86c7-08ec9ea775b0,3,Utility Value,5
College / Advanced Statistics and Data Science (ABCD),v5.0,2f830a93-5a14-4aff-a6e8-c7d2562e2007,312e145c-f6b8-4f25-a73e-4d9f5b5926c0,c740b979-9c1c-4f21-86c7-08ec9ea775b0,4,Utility Value,NA
College / Advanced Statistics and Data Science (ABCD),v5.0,2f830a93-5a14-4aff-a6e8-c7d2562e2007,312e145c-f6b8-4f25-a73e-4d9f5b5926c0,c740b979-9c1c-4f21-86c7-08ec9ea775b0,5,Utility Value,NA
College / Advanced Statistics and Data Science (ABCD),v5.0,2f830a93-5a14-4aff-a6e8-c7d2562e2007,312e145c-f6b8-4f25-a73e-4d9f5b5926c0,c740b979-9c1c-4f21-86c7-08ec9ea775b0,6,Utility Value,NA
College / Advanced Statistics and Data Science (ABCD),v5.0,2f830a93-5a14-4aff-a6e8-c7d2562e2007,312e145c-f6b8-4f25-a73e-4d9f5b5926c0,c740b979-9c1c-4f21-86c7-08ec9ea775b0,7,Utility Value,NA
College / Advanced Statistics and Data Science (ABCD),v5.0,2f830a93-5a14-4aff-a6e8-c7d2562e2007,312e145c-f6b8-4f25-a73e-4d9f5b5926c0,c740b979-9c1c-4f21-86c7-08ec9ea775b0,8,Utility Value,NA
College / Advanced Statistics and Data Science (ABCD),v5.0,2f830a93-5a14-4aff-a6e8-c7d2562e2007,312e145c-f6b8-4f25-a73e-4d9f5b5926c0,c740b979-9c1c-4f21-86c7-08ec9ea775b0,9,Utility Value,NA
College / Advanced Statistics and Data Science (ABCD),v5.0,2f830a93-5a14-4aff-a6e8-c7d2562e2007,312e145c-f6b8-4f25-a73e-4d9f5b5926c0,c740b979-9c1c-4f21-86c7-08ec9ea775b0,13,Cost,NA
College / Advanced Statistics and Data Science (ABCD),v5.0,2f830a93-5a14-4aff-a6e8-c7d2562e2007,312e145c-f6b8-4f25-a73e-4d9f5b5926c0,c740b979-9c1c-4f21-86c7-08ec9ea775b0,13,Utility Value,NA
College / Advanced Statistics and Data Science (ABCD),v5.0,2f830a93-5a14-4aff-a6e8-c7d2562e2007,312e145c-f6b8-4f25-a73e-4d9f5b5926c0,c740b979-9c1c-4f21-86c7-08ec9ea775b0,13,Expectancy,NA
College / Advanced Statistics and Data Science (ABCD),v5.0,2f830a93-5a14-4aff-a6e8-c7d2562e2007,312e145c-f6b8-4f25-a73e-4d9f5b5926c0,c740b979-9c1c-4f21-86c7-08ec9ea775b0,13,Intrinsic Value,NA
College / Advanced Statistics and Data Science (ABCD),v5.0,2f830a93-5a14-4aff-a6e8-c7d2562e2007,312e145c-f6b8-4f25-a73e-4d9f5b5926c0,cd6e760d-a5e0-4465-aaa7-51357411939d,10,Cost,3
College / Advanced Statistics and Data Science (ABCD),v5.0,2f830a93-5a14-4aff-a6e8-c7d2562e2007,312e145c-f6b8-4f25-a73e-4d9f5b5926c0,cd6e760d-a5e0-4465-aaa7-51357411939d,11,Cost,3
College / Advanced Statistics and Data Science (ABCD),v5.0,2f830a93-5a14-4aff-a6e8-c7d2562e2007,312e145c-f6b8-4f25-a73e-4d9f5b5926c0,cd6e760d-a5e0-4465-aaa7-51357411939d,12,Cost,4
College / Advanced Statistics and Data Science (ABCD),v5.0,2f830a93-5a14-4aff-a6e8-c7d2562e2007,312e145c-f6b8-4f25-a73e-4d9f5b5926c0,cd6e760d-a5e0-4465-aaa7-51357411939d,2,Cost,2
College / Advanced Statistics and Data Science (ABCD),v5.0,2f830a93-5a14-4aff-a6e8-c7d2562e2007,312e145c-f6b8-4f25-a73e-4d9f5b5926c0,cd6e760d-a5e0-4465-aaa7-51357411939d,3,Cost,2
College / Advanced Statistics and Data Science (ABCD),v5.0,2f830a93-5a14-4aff-a6e8-c7d2562e2007,312e145c-f6b8-4f25-a73e-4d9f5b5926c0,cd6e760d-a5e0-4465-aaa7-51357411939d,4,Cost,2
College / Advanced Statistics and Data Science (ABCD),v5.0,2f830a93-5a14-4aff-a6e8-c7d2562e2007,312e145c-f6b8-4f25-a73e-4d9f5b5926c0,cd6e760d-a5e0-4465-aaa7-51357411939d,5,Cost,4
College / Advanced Statistics and Data Science (ABCD),v5.0,2f830a93-5a14-4aff-a6e8-c7d2562e2007,312e145c-f6b8-4f25-a73e-4d9f5b5926c0,cd6e760d-a5e0-4465-aaa7-51357411939d,6,Cost,4
College / Advanced Statistics and Data Science (ABCD),v5.0,2f830a93-5a14-4aff-a6e8-c7d2562e2007,312e145c-f6b8-4f25-a73e-4d9f5b5926c0,cd6e760d-a5e0-4465-aaa7-51357411939d,7,Cost,4
College / Advanced Statistics and Data Science (ABCD),v5.0,2f830a93-5a14-4aff-a6e8-c7d2562e2007,312e145c-f6b8-4f25-a73e-4d9f5b5926c0,cd6e760d-a5e0-4465-aaa7-51357411939d,8,Cost,4
College / Advanced Statistics and Data Science (ABCD),v5.0,2f830a93-5a14-4aff-a6e8-c7d2562e2007,312e145c-f6b8-4f25-a73e-4d9f5b5926c0,cd6e760d-a5e0-4465-aaa7-51357411939d,9,Cost,4
College / Advanced Statistics and Data Science (ABCD),v5.0,2f830a93-5a14-4aff-a6e8-c7d2562e2007,312e145c-f6b8-4f25-a73e-4d9f5b5926c0,cd6e760d-a5e0-4465-aaa7-51357411939d,10,Expectancy,4
College / Advanced Statistics and Data Science (ABCD),v5.0,2f830a93-5a14-4aff-a6e8-c7d2562e2007,312e145c-f6b8-4f25-a73e-4d9f5b5926c0,cd6e760d-a5e0-4465-aaa7-51357411939d,11,Expectancy,2
College / Advanced Statistics and Data Science (ABCD),v5.0,2f830a93-5a14-4aff-a6e8-c7d2562e2007,312e145c-f6b8-4f25-a73e-4d9f5b5926c0,cd6e760d-a5e0-4465-aaa7-51357411939d,12,Expectancy,3
College / Advanced Statistics and Data Science (ABCD),v5.0,2f830a93-5a14-4aff-a6e8-c7d2562e2007,312e145c-f6b8-4f25-a73e-4d9f5b5926c0,cd6e760d-a5e0-4465-aaa7-51357411939d,2,Expectancy,4
College / Advanced Statistics and Data Science (ABCD),v5.0,2f830a93-5a14-4aff-a6e8-c7d2562e2007,312e145c-f6b8-4f25-a73e-4d9f5b5926c0,cd6e760d-a5e0-4465-aaa7-51357411939d,3,Expectancy,4
College / Advanced Statistics and Data Science (ABCD),v5.0,2f830a93-5a14-4aff-a6e8-c7d2562e2007,312e145c-f6b8-4f25-a73e-4d9f5b5926c0,cd6e760d-a5e0-4465-aaa7-51357411939d,4,Expectancy,5
College / Advanced Statistics and Data Science (ABCD),v5.0,2f830a93-5a14-4aff-a6e8-c7d2562e2007,312e145c-f6b8-4f25-a73e-4d9f5b5926c0,cd6e760d-a5e0-4465-aaa7-51357411939d,5,Expectancy,2
College / Advanced Statistics and Data Science (ABCD),v5.0,2f830a93-5a14-4aff-a6e8-c7d2562e2007,312e145c-f6b8-4f25-a73e-4d9f5b5926c0,cd6e760d-a5e0-4465-aaa7-51357411939d,6,Expectancy,3
College / Advanced Statistics and Data Science (ABCD),v5.0,2f830a93-5a14-4aff-a6e8-c7d2562e2007,312e145c-f6b8-4f25-a73e-4d9f5b5926c0,cd6e760d-a5e0-4465-aaa7-51357411939d,7,Expectancy,2
College / Advanced Statistics and Data Science (ABCD),v5.0,2f830a93-5a14-4aff-a6e8-c7d2562e2007,312e145c-f6b8-4f25-a73e-4d9f5b5926c0,cd6e760d-a5e0-4465-aaa7-51357411939d,8,Expectancy,2
College / Advanced Statistics and Data Science (ABCD),v5.0,2f830a93-5a14-4aff-a6e8-c7d2562e2007,312e145c-f6b8-4f25-a73e-4d9f5b5926c0,cd6e760d-a5e0-4465-aaa7-51357411939d,9,Expectancy,2
College / Advanced Statistics and Data Science (ABCD),v5.0,2f830a93-5a14-4aff-a6e8-c7d2562e2007,312e145c-f6b8-4f25-a73e-4d9f5b5926c0,cd6e760d-a5e0-4465-aaa7-51357411939d,10,Intrinsic Value,3
College / Advanced Statistics and Data Science (ABCD),v5.0,2f830a93-5a14-4aff-a6e8-c7d2562e2007,312e145c-f6b8-4f25-a73e-4d9f5b5926c0,cd6e760d-a5e0-4465-aaa7-51357411939d,11,Intrinsic Value,2
College / Advanced Statistics and Data Science (ABCD),v5.0,2f830a93-5a14-4aff-a6e8-c7d2562e2007,312e145c-f6b8-4f25-a73e-4d9f5b5926c0,cd6e760d-a5e0-4465-aaa7-51357411939d,12,Intrinsic Value,3
College / Advanced Statistics and Data Science (ABCD),v5.0,2f830a93-5a14-4aff-a6e8-c7d2562e2007,312e145c-f6b8-4f25-a73e-4d9f5b5926c0,cd6e760d-a5e0-4465-aaa7-51357411939d,2,Intrinsic Value,4
College / Advanced Statistics and Data Science (ABCD),v5.0,2f830a93-5a14-4aff-a6e8-c7d2562e2007,312e145c-f6b8-4f25-a73e-4d9f5b5926c0,cd6e760d-a5e0-4465-aaa7-51357411939d,3,Intrinsic Value,5
College / Advanced Statistics and Data Science (ABCD),v5.0,2f830a93-5a14-4aff-a6e8-c7d2562e2007,312e145c-f6b8-4f25-a73e-4d9f5b5926c0,cd6e760d-a5e0-4465-aaa7-51357411939d,4,Intrinsic Value,4
College / Advanced Statistics and Data Science (ABCD),v5.0,2f830a93-5a14-4aff-a6e8-c7d2562e2007,312e145c-f6b8-4f25-a73e-4d9f5b5926c0,cd6e760d-a5e0-4465-aaa7-51357411939d,5,Intrinsic Value,2
College / Advanced Statistics and Data Science (ABCD),v5.0,2f830a93-5a14-4aff-a6e8-c7d2562e2007,312e145c-f6b8-4f25-a73e-4d9f5b5926c0,cd6e760d-a5e0-4465-aaa7-51357411939d,6,Intrinsic Value,3
College / Advanced Statistics and Data Science (ABCD),v5.0,2f830a93-5a14-4aff-a6e8-c7d2562e2007,312e145c-f6b8-4f25-a73e-4d9f5b5926c0,cd6e760d-a5e0-4465-aaa7-51357411939d,7,Intrinsic Value,2
College / Advanced Statistics and Data Science (ABCD),v5.0,2f830a93-5a14-4aff-a6e8-c7d2562e2007,312e145c-f6b8-4f25-a73e-4d9f5b5926c0,cd6e760d-a5e0-4465-aaa7-51357411939d,8,Intrinsic Value,2
College / Advanced Statistics and Data Science (ABCD),v5.0,2f830a93-5a14-4aff-a6e8-c7d2562e2007,312e145c-f6b8-4f25-a73e-4d9f5b5926c0,cd6e760d-a5e0-4465-aaa7-51357411939d,9,Intrinsic Value,4
College / Advanced Statistics and Data Science (ABCD),v5.0,2f830a93-5a14-4aff-a6e8-c7d2562e2007,312e145c-f6b8-4f25-a73e-4d9f5b5926c0,cd6e760d-a5e0-4465-aaa7-51357411939d,10,Utility Value,3
College / Advanced Statistics and Data Science (ABCD),v5.0,2f830a93-5a14-4aff-a6e8-c7d2562e2007,312e145c-f6b8-4f25-a73e-4d9f5b5926c0,cd6e760d-a5e0-4465-aaa7-51357411939d,11,Utility Value,2
College / Advanced Statistics and Data Science (ABCD),v5.0,2f830a93-5a14-4aff-a6e8-c7d2562e2007,312e145c-f6b8-4f25-a73e-4d9f5b5926c0,cd6e760d-a5e0-4465-aaa7-51357411939d,12,Utility Value,3
College / Advanced Statistics and Data Science (ABCD),v5.0,2f830a93-5a14-4aff-a6e8-c7d2562e2007,312e145c-f6b8-4f25-a73e-4d9f5b5926c0,cd6e760d-a5e0-4465-aaa7-51357411939d,2,Utility Value,5
College / Advanced Statistics and Data Science (ABCD),v5.0,2f830a93-5a14-4aff-a6e8-c7d2562e2007,312e145c-f6b8-4f25-a73e-4d9f5b5926c0,cd6e760d-a5e0-4465-aaa7-51357411939d,3,Utility Value,5
College / Advanced Statistics and Data Science (ABCD),v5.0,2f830a93-5a14-4aff-a6e8-c7d2562e2007,312e145c-f6b8-4f25-a73e-4d9f5b5926c0,cd6e760d-a5e0-4465-aaa7-51357411939d,4,Utility Value,5
College / Advanced Statistics and Data Science (ABCD),v5.0,2f830a93-5a14-4aff-a6e8-c7d2562e2007,312e145c-f6b8-4f25-a73e-4d9f5b5926c0,cd6e760d-a5e0-4465-aaa7-51357411939d,5,Utility Value,2
College / Advanced Statistics and Data Science (ABCD),v5.0,2f830a93-5a14-4aff-a6e8-c7d2562e2007,312e145c-f6b8-4f25-a73e-4d9f5b5926c0,cd6e760d-a5e0-4465-aaa7-51357411939d,6,Utility Value,4
College / Advanced Statistics and Data Science (ABCD),v5.0,2f830a93-5a14-4aff-a6e8-c7d2562e2007,312e145c-f6b8-4f25-a73e-4d9f5b5926c0,cd6e760d-a5e0-4465-aaa7-51357411939d,7,Utility Value,2
College / Advanced Statistics and Data Science (ABCD),v5.0,2f830a93-5a14-4aff-a6e8-c7d2562e2007,312e145c-f6b8-4f25-a73e-4d9f5b5926c0,cd6e760d-a5e0-4465-aaa7-51357411939d,8,Utility Value,2
College / Advanced Statistics and Data Science (ABCD),v5.0,2f830a93-5a14-4aff-a6e8-c7d2562e2007,312e145c-f6b8-4f25-a73e-4d9f5b5926c0,cd6e760d-a5e0-4465-aaa7-51357411939d,9,Utility Value,2
College / Advanced Statistics and Data Science (ABCD),v5.0,2f830a93-5a14-4aff-a6e8-c7d2562e2007,312e145c-f6b8-4f25-a73e-4d9f5b5926c0,cd6e760d-a5e0-4465-aaa7-51357411939d,13,Cost,NA
College / Advanced Statistics and Data Science (ABCD),v5.0,2f830a93-5a14-4aff-a6e8-c7d2562e2007,312e145c-f6b8-4f25-a73e-4d9f5b5926c0,cd6e760d-a5e0-4465-aaa7-51357411939d,13,Utility Value,NA
College / Advanced Statistics and Data Science (ABCD),v5.0,2f830a93-5a14-4aff-a6e8-c7d2562e2007,312e145c-f6b8-4f25-a73e-4d9f5b5926c0,cd6e760d-a5e0-4465-aaa7-51357411939d,13,Expectancy,NA
College / Advanced Statistics and Data Science (ABCD),v5.0,2f830a93-5a14-4aff-a6e8-c7d2562e2007,312e145c-f6b8-4f25-a73e-4d9f5b5926c0,cd6e760d-a5e0-4465-aaa7-51357411939d,13,Intrinsic Value,NA
College / Advanced Statistics and Data Science (ABCD),v5.0,2f830a93-5a14-4aff-a6e8-c7d2562e2007,312e145c-f6b8-4f25-a73e-4d9f5b5926c0,dec3cb78-80e0-4ead-b700-404b79b49364,10,Cost,1
College / Advanced Statistics and Data Science (ABCD),v5.0,2f830a93-5a14-4aff-a6e8-c7d2562e2007,312e145c-f6b8-4f25-a73e-4d9f5b5926c0,dec3cb78-80e0-4ead-b700-404b79b49364,11,Cost,3
College / Advanced Statistics and Data Science (ABCD),v5.0,2f830a93-5a14-4aff-a6e8-c7d2562e2007,312e145c-f6b8-4f25-a73e-4d9f5b5926c0,dec3cb78-80e0-4ead-b700-404b79b49364,12,Cost,3
College / Advanced Statistics and Data Science (ABCD),v5.0,2f830a93-5a14-4aff-a6e8-c7d2562e2007,312e145c-f6b8-4f25-a73e-4d9f5b5926c0,dec3cb78-80e0-4ead-b700-404b79b49364,2,Cost,2
College / Advanced Statistics and Data Science (ABCD),v5.0,2f830a93-5a14-4aff-a6e8-c7d2562e2007,312e145c-f6b8-4f25-a73e-4d9f5b5926c0,dec3cb78-80e0-4ead-b700-404b79b49364,3,Cost,NA
College / Advanced Statistics and Data Science (ABCD),v5.0,2f830a93-5a14-4aff-a6e8-c7d2562e2007,312e145c-f6b8-4f25-a73e-4d9f5b5926c0,dec3cb78-80e0-4ead-b700-404b79b49364,4,Cost,3
College / Advanced Statistics and Data Science (ABCD),v5.0,2f830a93-5a14-4aff-a6e8-c7d2562e2007,312e145c-f6b8-4f25-a73e-4d9f5b5926c0,dec3cb78-80e0-4ead-b700-404b79b49364,5,Cost,1
College / Advanced Statistics and Data Science (ABCD),v5.0,2f830a93-5a14-4aff-a6e8-c7d2562e2007,312e145c-f6b8-4f25-a73e-4d9f5b5926c0,dec3cb78-80e0-4ead-b700-404b79b49364,6,Cost,1
College / Advanced Statistics and Data Science (ABCD),v5.0,2f830a93-5a14-4aff-a6e8-c7d2562e2007,312e145c-f6b8-4f25-a73e-4d9f5b5926c0,dec3cb78-80e0-4ead-b700-404b79b49364,7,Cost,1
College / Advanced Statistics and Data Science (ABCD),v5.0,2f830a93-5a14-4aff-a6e8-c7d2562e2007,312e145c-f6b8-4f25-a73e-4d9f5b5926c0,dec3cb78-80e0-4ead-b700-404b79b49364,8,Cost,1
College / Advanced Statistics and Data Science (ABCD),v5.0,2f830a93-5a14-4aff-a6e8-c7d2562e2007,312e145c-f6b8-4f25-a73e-4d9f5b5926c0,dec3cb78-80e0-4ead-b700-404b79b49364,9,Cost,1
College / Advanced Statistics and Data Science (ABCD),v5.0,2f830a93-5a14-4aff-a6e8-c7d2562e2007,312e145c-f6b8-4f25-a73e-4d9f5b5926c0,dec3cb78-80e0-4ead-b700-404b79b49364,10,Expectancy,1
College / Advanced Statistics and Data Science (ABCD),v5.0,2f830a93-5a14-4aff-a6e8-c7d2562e2007,312e145c-f6b8-4f25-a73e-4d9f5b5926c0,dec3cb78-80e0-4ead-b700-404b79b49364,11,Expectancy,1
College / Advanced Statistics and Data Science (ABCD),v5.0,2f830a93-5a14-4aff-a6e8-c7d2562e2007,312e145c-f6b8-4f25-a73e-4d9f5b5926c0,dec3cb78-80e0-4ead-b700-404b79b49364,12,Expectancy,1
College / Advanced Statistics and Data Science (ABCD),v5.0,2f830a93-5a14-4aff-a6e8-c7d2562e2007,312e145c-f6b8-4f25-a73e-4d9f5b5926c0,dec3cb78-80e0-4ead-b700-404b79b49364,2,Expectancy,1
College / Advanced Statistics and Data Science (ABCD),v5.0,2f830a93-5a14-4aff-a6e8-c7d2562e2007,312e145c-f6b8-4f25-a73e-4d9f5b5926c0,dec3cb78-80e0-4ead-b700-404b79b49364,3,Expectancy,1
College / Advanced Statistics and Data Science (ABCD),v5.0,2f830a93-5a14-4aff-a6e8-c7d2562e2007,312e145c-f6b8-4f25-a73e-4d9f5b5926c0,dec3cb78-80e0-4ead-b700-404b79b49364,4,Expectancy,1
College / Advanced Statistics and Data Science (ABCD),v5.0,2f830a93-5a14-4aff-a6e8-c7d2562e2007,312e145c-f6b8-4f25-a73e-4d9f5b5926c0,dec3cb78-80e0-4ead-b700-404b79b49364,5,Expectancy,1
College / Advanced Statistics and Data Science (ABCD),v5.0,2f830a93-5a14-4aff-a6e8-c7d2562e2007,312e145c-f6b8-4f25-a73e-4d9f5b5926c0,dec3cb78-80e0-4ead-b700-404b79b49364,6,Expectancy,1
College / Advanced Statistics and Data Science (ABCD),v5.0,2f830a93-5a14-4aff-a6e8-c7d2562e2007,312e145c-f6b8-4f25-a73e-4d9f5b5926c0,dec3cb78-80e0-4ead-b700-404b79b49364,7,Expectancy,1
College / Advanced Statistics and Data Science (ABCD),v5.0,2f830a93-5a14-4aff-a6e8-c7d2562e2007,312e145c-f6b8-4f25-a73e-4d9f5b5926c0,dec3cb78-80e0-4ead-b700-404b79b49364,8,Expectancy,1
College / Advanced Statistics and Data Science (ABCD),v5.0,2f830a93-5a14-4aff-a6e8-c7d2562e2007,312e145c-f6b8-4f25-a73e-4d9f5b5926c0,dec3cb78-80e0-4ead-b700-404b79b49364,9,Expectancy,1
College / Advanced Statistics and Data Science (ABCD),v5.0,2f830a93-5a14-4aff-a6e8-c7d2562e2007,312e145c-f6b8-4f25-a73e-4d9f5b5926c0,dec3cb78-80e0-4ead-b700-404b79b49364,10,Intrinsic Value,1
College / Advanced Statistics and Data Science (ABCD),v5.0,2f830a93-5a14-4aff-a6e8-c7d2562e2007,312e145c-f6b8-4f25-a73e-4d9f5b5926c0,dec3cb78-80e0-4ead-b700-404b79b49364,11,Intrinsic Value,NA
College / Advanced Statistics and Data Science (ABCD),v5.0,2f830a93-5a14-4aff-a6e8-c7d2562e2007,312e145c-f6b8-4f25-a73e-4d9f5b5926c0,dec3cb78-80e0-4ead-b700-404b79b49364,12,Intrinsic Value,1
College / Advanced Statistics and Data Science (ABCD),v5.0,2f830a93-5a14-4aff-a6e8-c7d2562e2007,312e145c-f6b8-4f25-a73e-4d9f5b5926c0,dec3cb78-80e0-4ead-b700-404b79b49364,2,Intrinsic Value,3
College / Advanced Statistics and Data Science (ABCD),v5.0,2f830a93-5a14-4aff-a6e8-c7d2562e2007,312e145c-f6b8-4f25-a73e-4d9f5b5926c0,dec3cb78-80e0-4ead-b700-404b79b49364,3,Intrinsic Value,1
College / Advanced Statistics and Data Science (ABCD),v5.0,2f830a93-5a14-4aff-a6e8-c7d2562e2007,312e145c-f6b8-4f25-a73e-4d9f5b5926c0,dec3cb78-80e0-4ead-b700-404b79b49364,4,Intrinsic Value,1
College / Advanced Statistics and Data Science (ABCD),v5.0,2f830a93-5a14-4aff-a6e8-c7d2562e2007,312e145c-f6b8-4f25-a73e-4d9f5b5926c0,dec3cb78-80e0-4ead-b700-404b79b49364,5,Intrinsic Value,NA
College / Advanced Statistics and Data Science (ABCD),v5.0,2f830a93-5a14-4aff-a6e8-c7d2562e2007,312e145c-f6b8-4f25-a73e-4d9f5b5926c0,dec3cb78-80e0-4ead-b700-404b79b49364,6,Intrinsic Value,1
College / Advanced Statistics and Data Science (ABCD),v5.0,2f830a93-5a14-4aff-a6e8-c7d2562e2007,312e145c-f6b8-4f25-a73e-4d9f5b5926c0,dec3cb78-80e0-4ead-b700-404b79b49364,7,Intrinsic Value,1
College / Advanced Statistics and Data Science (ABCD),v5.0,2f830a93-5a14-4aff-a6e8-c7d2562e2007,312e145c-f6b8-4f25-a73e-4d9f5b5926c0,dec3cb78-80e0-4ead-b700-404b79b49364,8,Intrinsic Value,1
College / Advanced Statistics and Data Science (ABCD),v5.0,2f830a93-5a14-4aff-a6e8-c7d2562e2007,312e145c-f6b8-4f25-a73e-4d9f5b5926c0,dec3cb78-80e0-4ead-b700-404b79b49364,9,Intrinsic Value,1
College / Advanced Statistics and Data Science (ABCD),v5.0,2f830a93-5a14-4aff-a6e8-c7d2562e2007,312e145c-f6b8-4f25-a73e-4d9f5b5926c0,dec3cb78-80e0-4ead-b700-404b79b49364,10,Utility Value,1
College / Advanced Statistics and Data Science (ABCD),v5.0,2f830a93-5a14-4aff-a6e8-c7d2562e2007,312e145c-f6b8-4f25-a73e-4d9f5b5926c0,dec3cb78-80e0-4ead-b700-404b79b49364,11,Utility Value,1
College / Advanced Statistics and Data Science (ABCD),v5.0,2f830a93-5a14-4aff-a6e8-c7d2562e2007,312e145c-f6b8-4f25-a73e-4d9f5b5926c0,dec3cb78-80e0-4ead-b700-404b79b49364,12,Utility Value,1
College / Advanced Statistics and Data Science (ABCD),v5.0,2f830a93-5a14-4aff-a6e8-c7d2562e2007,312e145c-f6b8-4f25-a73e-4d9f5b5926c0,dec3cb78-80e0-4ead-b700-404b79b49364,2,Utility Value,2
College / Advanced Statistics and Data Science (ABCD),v5.0,2f830a93-5a14-4aff-a6e8-c7d2562e2007,312e145c-f6b8-4f25-a73e-4d9f5b5926c0,dec3cb78-80e0-4ead-b700-404b79b49364,3,Utility Value,1
College / Advanced Statistics and Data Science (ABCD),v5.0,2f830a93-5a14-4aff-a6e8-c7d2562e2007,312e145c-f6b8-4f25-a73e-4d9f5b5926c0,dec3cb78-80e0-4ead-b700-404b79b49364,4,Utility Value,1
College / Advanced Statistics and Data Science (ABCD),v5.0,2f830a93-5a14-4aff-a6e8-c7d2562e2007,312e145c-f6b8-4f25-a73e-4d9f5b5926c0,dec3cb78-80e0-4ead-b700-404b79b49364,5,Utility Value,1
College / Advanced Statistics and Data Science (ABCD),v5.0,2f830a93-5a14-4aff-a6e8-c7d2562e2007,312e145c-f6b8-4f25-a73e-4d9f5b5926c0,dec3cb78-80e0-4ead-b700-404b79b49364,6,Utility Value,1
College / Advanced Statistics and Data Science (ABCD),v5.0,2f830a93-5a14-4aff-a6e8-c7d2562e2007,312e145c-f6b8-4f25-a73e-4d9f5b5926c0,dec3cb78-80e0-4ead-b700-404b79b49364,7,Utility Value,1
College / Advanced Statistics and Data Science (ABCD),v5.0,2f830a93-5a14-4aff-a6e8-c7d2562e2007,312e145c-f6b8-4f25-a73e-4d9f5b5926c0,dec3cb78-80e0-4ead-b700-404b79b49364,8,Utility Value,1
College / Advanced Statistics and Data Science (ABCD),v5.0,2f830a93-5a14-4aff-a6e8-c7d2562e2007,312e145c-f6b8-4f25-a73e-4d9f5b5926c0,dec3cb78-80e0-4ead-b700-404b79b49364,9,Utility Value,1
College / Advanced Statistics and Data Science (ABCD),v5.0,2f830a93-5a14-4aff-a6e8-c7d2562e2007,312e145c-f6b8-4f25-a73e-4d9f5b5926c0,dec3cb78-80e0-4ead-b700-404b79b49364,13,Cost,NA
College / Advanced Statistics and Data Science (ABCD),v5.0,2f830a93-5a14-4aff-a6e8-c7d2562e2007,312e145c-f6b8-4f25-a73e-4d9f5b5926c0,dec3cb78-80e0-4ead-b700-404b79b49364,13,Utility Value,NA
College / Advanced Statistics and Data Science (ABCD),v5.0,2f830a93-5a14-4aff-a6e8-c7d2562e2007,312e145c-f6b8-4f25-a73e-4d9f5b5926c0,dec3cb78-80e0-4ead-b700-404b79b49364,13,Expectancy,NA
College / Advanced Statistics and Data Science (ABCD),v5.0,2f830a93-5a14-4aff-a6e8-c7d2562e2007,312e145c-f6b8-4f25-a73e-4d9f5b5926c0,dec3cb78-80e0-4ead-b700-404b79b49364,13,Intrinsic Value,NA
College / Advanced Statistics and Data Science (ABCD),v5.0,2f830a93-5a14-4aff-a6e8-c7d2562e2007,312e145c-f6b8-4f25-a73e-4d9f5b5926c0,eb335ed5-ab36-445a-82c3-5d6c66c6720c,10,Cost,6
College / Advanced Statistics and Data Science (ABCD),v5.0,2f830a93-5a14-4aff-a6e8-c7d2562e2007,312e145c-f6b8-4f25-a73e-4d9f5b5926c0,eb335ed5-ab36-445a-82c3-5d6c66c6720c,11,Cost,4
College / Advanced Statistics and Data Science (ABCD),v5.0,2f830a93-5a14-4aff-a6e8-c7d2562e2007,312e145c-f6b8-4f25-a73e-4d9f5b5926c0,eb335ed5-ab36-445a-82c3-5d6c66c6720c,12,Cost,4
College / Advanced Statistics and Data Science (ABCD),v5.0,2f830a93-5a14-4aff-a6e8-c7d2562e2007,312e145c-f6b8-4f25-a73e-4d9f5b5926c0,eb335ed5-ab36-445a-82c3-5d6c66c6720c,2,Cost,5
College / Advanced Statistics and Data Science (ABCD),v5.0,2f830a93-5a14-4aff-a6e8-c7d2562e2007,312e145c-f6b8-4f25-a73e-4d9f5b5926c0,eb335ed5-ab36-445a-82c3-5d6c66c6720c,3,Cost,6
College / Advanced Statistics and Data Science (ABCD),v5.0,2f830a93-5a14-4aff-a6e8-c7d2562e2007,312e145c-f6b8-4f25-a73e-4d9f5b5926c0,eb335ed5-ab36-445a-82c3-5d6c66c6720c,4,Cost,1
College / Advanced Statistics and Data Science (ABCD),v5.0,2f830a93-5a14-4aff-a6e8-c7d2562e2007,312e145c-f6b8-4f25-a73e-4d9f5b5926c0,eb335ed5-ab36-445a-82c3-5d6c66c6720c,5,Cost,6
College / Advanced Statistics and Data Science (ABCD),v5.0,2f830a93-5a14-4aff-a6e8-c7d2562e2007,312e145c-f6b8-4f25-a73e-4d9f5b5926c0,eb335ed5-ab36-445a-82c3-5d6c66c6720c,6,Cost,6
College / Advanced Statistics and Data Science (ABCD),v5.0,2f830a93-5a14-4aff-a6e8-c7d2562e2007,312e145c-f6b8-4f25-a73e-4d9f5b5926c0,eb335ed5-ab36-445a-82c3-5d6c66c6720c,7,Cost,6
College / Advanced Statistics and Data Science (ABCD),v5.0,2f830a93-5a14-4aff-a6e8-c7d2562e2007,312e145c-f6b8-4f25-a73e-4d9f5b5926c0,eb335ed5-ab36-445a-82c3-5d6c66c6720c,8,Cost,6
